%time,field.time_from_start,field.base.pose.position.x,field.base.pose.position.y,field.base.pose.position.z,field.base.pose.orientation.x,field.base.pose.orientation.y,field.base.pose.orientation.z,field.base.pose.orientation.w,field.base.twist.linear.x,field.base.twist.linear.y,field.base.twist.linear.z,field.base.twist.angular.x,field.base.twist.angular.y,field.base.twist.angular.z,field.base.accel.linear.x,field.base.accel.linear.y,field.base.accel.linear.z,field.base.accel.angular.x,field.base.accel.angular.y,field.base.accel.angular.z,field.ee_motion0.pos.x,field.ee_motion0.pos.y,field.ee_motion0.pos.z,field.ee_motion0.vel.x,field.ee_motion0.vel.y,field.ee_motion0.vel.z,field.ee_motion0.acc.x,field.ee_motion0.acc.y,field.ee_motion0.acc.z,field.ee_motion1.pos.x,field.ee_motion1.pos.y,field.ee_motion1.pos.z,field.ee_motion1.vel.x,field.ee_motion1.vel.y,field.ee_motion1.vel.z,field.ee_motion1.acc.x,field.ee_motion1.acc.y,field.ee_motion1.acc.z,field.ee_motion2.pos.x,field.ee_motion2.pos.y,field.ee_motion2.pos.z,field.ee_motion2.vel.x,field.ee_motion2.vel.y,field.ee_motion2.vel.z,field.ee_motion2.acc.x,field.ee_motion2.acc.y,field.ee_motion2.acc.z,field.ee_motion3.pos.x,field.ee_motion3.pos.y,field.ee_motion3.pos.z,field.ee_motion3.vel.x,field.ee_motion3.vel.y,field.ee_motion3.vel.z,field.ee_motion3.acc.x,field.ee_motion3.acc.y,field.ee_motion3.acc.z,field.ee_forces0.x,field.ee_forces0.y,field.ee_forces0.z,field.ee_forces1.x,field.ee_forces1.y,field.ee_forces1.z,field.ee_forces2.x,field.ee_forces2.y,field.ee_forces2.z,field.ee_forces3.x,field.ee_forces3.y,field.ee_forces3.z,field.ee_contact0,field.ee_contact1,field.ee_contact2,field.ee_contact3
2770001000,2770000000,0.48103903292751277,-0.014400798419700645,0.2278229092961435,0.010908961590643687,0.01631471540475911,0.023223071347750802,0.9995376499039208,0.48053096261228223,0.13408268739065562,0.46070820074878077,-0.8917171578919866,0.9031097750264723,0.3343743813915627,4.514963549252368,0.4422069996572322,-1.9435944813277235,-5.485256160620875,-17.676663843770086,-11.691546240866257,0.5958515386591596,0.1257058414415469,7.65250716336736e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0598834577288585,-0.2595905170744004,0.5056403897836219,15.080600512382981,-5.982768298672003,-0.8212386287956206,-3.0030919488500474,-0.4907437415452671,4.008964790822932,3.677712839587542,8.048427078078394,12.539104639294225,1,1,1,1
2780001000,2780000000,0.48606567850578986,-0.013045794876702006,0.23231299890717644,0.006417282142772174,0.020458788051300286,0.024460604882852694,0.9994708276333717,0.524356930512346,0.13612465312000316,0.4353284542189872,-0.9282429313142904,0.6971463150112358,0.20439100619104905,4.2502300307605445,-0.033813853787724835,-3.1323548246310864,-1.8254095067888738,-23.505693395055307,-14.331863338557636,0.5958515386591596,0.1257058414415469,7.65250716336736e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.016567783190385654,-0.07153674583117464,0.13933342976932295,16.323052736235336,-6.5680982394098955,-0.3472300982756453,-3.5272275102354778,-0.5657099295589849,4.7227464878625245,0.8208398274411132,7.174517098662525,9.167716978429079,1,1,1,1
2790001000,2790000000,0.491517347087143,-0.011694172719082139,0.2364898530357463,0.0018198242788578787,0.023425411185040764,0.0249860336862375,0.9994116451548061,0.5655355632274913,0.13340641031490116,0.3980611042561603,-0.9284594409418371,0.4331542402969515,0.04725794619760545,3.985496512268721,-0.5098347072326814,-4.321115167934451,1.7638710430923064,-29.287493662658306,-17.1152927459,0.5958515386591596,0.1257058414415469,7.65250716336736e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.289498106288761e-05,-0.0003135836625460797,0.0006107372071255668,17.208931982739294,-7.029981553684168,0.2787360129185428,-4.062697638791537,-0.6382888498248764,5.457249740822769,-1.6859183601141714,6.364882196401755,6.158784459340731,1,1,1,1
2800001000,2800000000,0.4973675653197231,-0.010393534032185533,0.24023459564752267,-0.002706662187578972,0.024924318954713837,0.02465969419811145,0.9993814846126086,0.6040668607577184,0.1259279589753497,0.3489061508603001,-0.8934709696977017,0.11143969179835866,-0.13823833877922656,3.720762993776898,-0.9858555606776389,-5.509875511237814,5.201170037474116,-35.0565475296055,-19.995133056370943,0.5999908219814862,0.1254617286949754,0.0001116713071967514,0.8602485881642545,-0.05073285231351845,0.02307449047629455,82.89933554845759,-4.888958929393224,2.1843276991968112,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.763924713319074,-7.375049256264757,1.043283172713199,-4.602121962059753,-0.7066993832146613,6.203380489000322,-3.8598964756570076,5.617109643888449,3.4952727794995653,0,1,1,1
2810001000,2810000000,0.5035821145069528,-0.00918564971009996,0.2434528568466308,-0.007008314267352035,0.024759677966675425,0.02338089390435119,0.9993954050716614,0.637627218238829,0.11543865637751811,0.2952154357388075,-0.8353555237268749,-0.21271907648913302,-0.3252201209309409,2.991308213283876,-1.1120049790597162,-5.228267478909535,6.400077908103139,-29.786624050125543,-17.38679600595842,0.6123950849153739,0.1247301917052504,0.0004410194792850225,1.5862850260955508,-0.09355059764350711,0.041733832177909304,62.30795203780312,-3.6745901366045945,1.547540641126178,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0137173893989,-7.609932361921599,1.9330348490345761,-5.13812010758165,-0.7691604106000595,6.952044671691833,-5.718429271766099,4.928786713714968,1.1601476363759495,0,1,1,1
2820001000,2820000000,0.5100957945155108,-0.008088965885920339,0.246148291297848,-0.011003717983956813,0.023104315943709444,0.021230825388992947,0.9994470275250233,0.6638930250233944,0.10368785939415597,0.24434080128211214,-0.7657489318331747,-0.4845300883859711,-0.4856502829522717,2.261853143629321,-1.2381544176127655,-4.946659412429749,7.514508121433685,-24.587773792382187,-14.681540347600619,0.6310301430530416,0.12363119570186494,0.0009251217154859022,2.1064076289202998,-0.12422465504560933,0.05402530329881769,41.71656852714889,-2.4602213438159786,0.910753583055552,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.983996472402982,-7.741261885424629,2.934614509808934,-5.663311702898757,-0.823890812852791,7.694148228193954,-7.278851501020134,4.297500678473679,-0.8636252725597398,0,1,1,1
2830001000,2830000000,0.5168356598384318,-0.007116097503501988,0.24834905980782226,-0.014632529345900555,0.02021935882362647,0.01834228711223762,0.9995201984538357,0.6828642811114145,0.09067556802526335,0.19628224749021458,-0.6850735777694371,-0.7047220537704262,-0.6184752924764264,1.532398073974767,-1.3643038561658147,-4.665051345949964,8.625868606142326,-19.463083758274134,-11.863869010764196,0.653836858043424,0.12228617756409789,0.0015002993099923335,2.4206163966385104,-0.14275502451982564,0.05994890383901996,21.125185016494655,-1.2458525510273626,0.2739665249849259,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.70044842375554,-7.775668841543784,4.034645622962525,-6.170316375552595,-0.869109470844575,8.420597097803338,-8.55849791599781,3.7208388107569443,-2.5930802498371213,0,1,1,1
2840001000,2840000000,0.5237287649687503,-0.006279659506700212,0.25008332318320153,-0.017835428058652486,0.016361438073384835,0.014855323008397783,0.9995966787802226,0.694540986502889,0.07640178227084025,0.15103977436311483,-0.5930288444623844,-0.8740402552026604,-0.7225278745789464,0.8029430043202122,-1.490453294718864,-4.383443279470178,9.797468116241612,-14.412854989244419,-8.926538174818468,0.6787560915354557,0.1208165741712281,0.002102873556997256,2.528911329250184,-0.14914170606615607,0.0595046337985161,0.5338015058404153,-0.03148375823874616,-0.36282053308570017,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.188759704880788,-7.719784245048998,5.219751656421603,-6.651753753084697,-0.9030352654471319,9.122297219816643,-9.574703269277824,3.1963883831571294,-4.0452515979858354,0,1,1,1
2850001000,2850000000,0.5307021643995009,-0.0055922668393703166,0.25137924223063385,-0.020550940136341646,0.011782839519726444,0.010917353983028226,0.9996597595854172,0.6989231411978183,0.06086650213088669,0.1086133819008129,-0.48876805486252084,-0.9932198792561655,-0.7966098233471804,0.0734879346656574,-1.6166027332719133,-4.101835212990394,11.075377481396359,-9.434746113714082,-5.870616937733383,0.7037287051780714,0.11934382240253445,0.00266916575069361,2.431292426755318,-0.14338469968460055,0.05269249317730609,-20.05758200481381,1.1828850345498703,-0.9996075911563262,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.474616777202954,-7.580239110710213,6.476556078112426,-7.100243463036588,-0.923887077532181,9.790154533530515,-10.344802313438883,2.721736668266595,-5.237173619535492,0,1,1,1
2860001000,2860000000,0.5376829126237179,-0.005066534445367605,0.2522649777567671,-0.022713094569946805,0.006731802154975249,0.006682789041151165,0.9996970233552935,0.6960107451962022,0.04406972760540263,0.0690030701033086,-0.3710654907288248,-1.0629582754330305,-0.8395754682790137,-0.6559671349888996,-1.742752171824963,-3.8202271465106072,12.489530491987372,-4.523447827280112,-2.705553079483735,0.7266955606202059,0.11798935913729577,0.0031354971852743363,2.1277596891539154,-0.12548400537515914,0.03951248197538998,-40.64896551546806,2.3972538273384867,-1.6363946492269528,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58370610214624,-7.363664453297358,7.791682355961249,-7.50840513294979,-0.9298837879714426,10.415074978241613,-10.886129801059663,2.2944709386777085,-6.18588061701572,0,1,1,1
2870001000,2870000000,0.5445980641344361,-0.004715077268547383,0.25276869056824924,-0.024249860308391154,0.001452982500330716,0.0023121206476326376,0.999702199264855,0.6858037984980406,0.026011458694388135,0.03220883897060223,-0.2384717665069851,-1.083882390751491,-0.8504157053150204,-1.3854222046434534,-1.8689016103780123,-3.5386190800308217,14.054928964501523,0.32992794874939624,0.5507835955732541,0.7455975195107938,0.11687462125479092,0.0034381891549323737,1.6183131164459752,-0.09543962313783183,0.019964600192767717,-61.24034902612229,3.6116226201271022,-2.2731817072975784,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.541714141134882,-7.076691287580375,9.15175395789433,-7.868858390365832,-0.9192442776366359,10.987964493246581,-11.216020484718879,1.9121784669828312,-6.908406892956158,0,1,1,1
2880001000,2880000000,0.5513746734246898,-0.004550510252764955,0.25291854147172843,-0.025082311057494873,-0.0038118796304817183,-0.0020294658268347186,0.9996760617890955,0.6683023011033337,0.006691695397843173,-0.0017693114973063168,-0.0894572217741266,-1.056509330241506,-0.828342277516213,-2.114877274298008,-1.9950510489310616,-3.2570110135510366,15.77280942543397,5.138588877289904,3.8720960140007006,0.7587150466851075,0.11610101758741627,0.003513757265261528,1.2274624249139985,-0.07238946398888507,-0.005672487655171396,73.21180558665145,-4.317676539662569,-2.643544565734153,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.374327355593099,-6.725950628329202,10.543394351837916,-8.174222862826237,-0.8901874273994812,11.499729017842078,-11.351809116995222,1.5724465257743279,-7.421786749886409,0,1,1,1
2890001000,2890000000,0.557939794987514,-0.004585448341875624,0.25274269127385246,-0.025124471887256528,-0.008823049066461561,-0.006173922868341442,0.9996263288819343,0.6435062530120814,-0.013889562284232243,-0.032931381300417104,0.07745553176330863,-0.9811993816373251,-0.7728719110353321,-2.844332343952563,-2.121200487484111,-2.975402947071251,17.63161941517842,9.920811051658248,7.22369268966719,0.7743070726047108,0.11518147870301239,0.0033354688314153184,1.8566238981198528,-0.10949435464509273,-0.028923832014850857,52.62048905452211,-3.1033015915791218,-2.0067243062018383,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.107232206945106,-6.318073490313765,11.953227005718267,-8.41711817787254,-0.8409321181316982,11.94127449132476,-11.310830450467392,1.2728623876445635,-7.743054490336116,0,1,1,1
2900001000,2900000000,0.5642204833159429,-0.004832506479734696,0.2522693007812694,-0.024283814030718803,-0.01334159319606874,-0.009952560629656442,0.9995665284532216,0.6114156542242836,-0.03573231435183814,-0.06127737043873002,0.2635672088179526,-0.8581018973398142,-0.6839099896233274,-3.5737874136071177,-2.24734992603716,-2.6937948805914655,19.607642977848048,14.700606099707677,10.562543522844987,0.7951611474297662,0.11395160965945059,0.002956507966948933,2.2798722060044185,-0.1344554958204662,-0.045806973779207304,32.02917252239276,-1.8889266434956742,-1.3699040466695231,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.766115156615086,-5.8596908883040095,13.367875387461643,-8.590163963046258,-0.7696972307050065,12.303506852991273,-11.11041923771408,1.0110133251859001,-7.889244416834908,0,1,1,1
2910001000,2910000000,0.570154893620214,-0.005297339512814464,0.2515302791610304,-0.022503370912282182,-0.017165887552553372,-0.013230172263018211,0.999511827415768,0.5753607213124187,-0.056748531530104736,-0.0856827708126398,0.4452537339968105,-0.710051280606806,-0.5806487242465098,-3.6371988864531875,-1.9558934976225801,-2.1872851984591692,16.723331221640187,14.927565928323531,10.063084989285867,0.8192181395070606,0.11253284795153921,0.002440556697815601,2.4972073485676947,-0.14727288751500545,-0.05632191294824074,11.437855990263415,-0.674551695412227,-0.733083787137208,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376662666027308,-5.357433837069863,14.7739629649943,-8.685979845888923,-0.6747016459911261,12.577332042138273,-10.767910231313966,0.7844866109907016,-7.87739083191239,0,1,1,1
2920001000,2920000000,0.5757255840358398,-0.005957761895656486,0.25057252902094546,-0.019888001816180147,-0.02024364684905102,-0.016002607998006513,0.9994691484399468,0.5386716764952224,-0.07485018430428868,-0.10502307440791202,0.5979161011007429,-0.5592244192600784,-0.483135784938392,-3.700610076986227,-1.6644370572142853,-1.6807755205953585,13.803627606095016,15.252430524998712,9.41741513446173,0.8444189171833812,0.11104663107408665,0.0018512970499685514,2.508629325809682,-0.14794652972871042,-0.060468649521951155,-9.153460541865925,0.5398232526712201,-0.0962635276048931,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964561196605985,-4.817933351381283,16.158113206242472,-8.697185453942058,-0.5541642448617763,12.753655998062417,-10.300638183845779,0.5908695176513337,-7.724528038098207,0,1,1,1
2930001000,2930000000,0.5809262134437669,-0.00678462798421993,0.249446701328801,-0.016585205239732073,-0.022556797517587938,-0.018303292221710222,0.9994403990967912,0.5013485197726957,-0.09003727267438973,-0.11929828122454625,0.7212215087205397,-0.40474210216964934,-0.3926953341268122,-3.764021267519267,-1.3729806168059904,-1.174265842731548,10.852434582558661,15.655525566710725,8.653307887250643,0.8687043488055155,0.10961439652190119,0.0012524110493610135,2.31413813773038,-0.13647642246158126,-0.058247183500338556,-29.744777073995266,1.7541982007546677,0.5405567319274218,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555497209775282,-4.247820446008175,17.50694957913245,-8.616400414747194,-0.40630390818867834,12.823384660060352,-9.725937847888197,0.4277493177601617,-7.447690337921962,0,1,1,1
2940001000,2940000000,0.5857504407249425,-0.007748792134463967,0.24820344705238337,-0.012744463628741659,-0.02408420100489571,-0.020170756998382014,0.9994251700206893,0.46339125114483865,-0.10230979664040793,-0.1285083912625425,0.8148673509769162,-0.2459129372872792,-0.3103683139320101,-3.8274324580523063,-1.0815241763976955,-0.667756164867737,7.871968834986853,16.118973585053556,7.799630786924213,0.8900153027202504,0.1083575817897912,0.0007075807219462152,1.9137337843297884,-0.11286256571361786,-0.04965751488340296,-50.33609360612461,2.9685731488381153,1.1773769914597367,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.175157166959501,-3.6537261357205004,18.80709555159046,-8.43624435584585,-0.2293395168435488,12.777423967428724,-9.061143976019899,0.29271328390954343,-7.063912033913287,0,1,1,1
2950001000,2950000000,0.5901919247603126,-0.008821108702347768,0.246893417159479,-0.008517094043902756,-0.024802541701360096,-0.021647488670011247,0.9994216724028359,0.42479987061165125,-0.11166775620234319,-0.13265340452190072,0.8785667607961786,-0.08221508739595301,-0.23690155791037995,-3.8908436485853457,-0.7900677359894006,-0.16124648700392674,4.86324158662854,16.62674700582084,6.8863383162818605,0.9062926472743729,0.107397624372565,0.00028048809367738547,1.3074162656079098,-0.07710495948482016,-0.03469964367114434,-70.92741013825395,4.182948096921563,1.8141972509920516,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849227529582741,-3.0422814352881797,20.045174591542775,-8.149336904779563,-0.021489951698113074,12.606679859464208,-8.323591320819617,0.1833486886918485,-6.590227428601839,0,1,1,1
2960001000,2960000000,0.5942443244308242,-0.00997243204383051,0.24556726261787423,-0.0040561121413740025,-0.02468711979360408,-0.022778726489544272,0.9994274479371213,0.3855743781731333,-0.11811115136019561,-0.13173332100262095,0.9120389657843382,0.08672236058476283,-0.17273688795523284,-3.954254839118385,-0.49861129558110484,0.3452631908598853,1.826541448207894,17.164690248808643,5.944480931442437,0.9154772508146704,0.10685596176503094,3.481519050775421e-05,0.4951855815647397,-0.02920360377518827,-0.01337356986356264,-91.5187266703833,5.3973230450050105,2.4510175105243674,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6033947590693742,-2.4201173594811607,21.207810166915635,-7.748297689089846,0.219025906375915,12.30205827546343,-7.530614634866051,0.09724280469943736,-6.043670824517211,0,1,1,1
2970001000,2970000000,0.5979012986174239,-0.011173616514871356,0.24427563439535543,0.0004839020537888541,-0.023712533188108488,-0.02361120414440178,0.9994398394337983,0.3457147738292851,-0.1216399821139651,-0.1257481407047032,0.9150045025793159,0.26113813629710264,-0.11800005961746689,-4.017666029651425,-0.20715485517280996,0.8517728687236961,-1.238075970878993,17.72052123267866,5.006225547784551,0.9167669854492115,0.10677989957542601,-1.0698689704540516e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.009546429577687464,0.003250435950356974,-0.010738608974269034,1.463345316843487,-1.7938649230693642,22.281625745635303,-7.225746336318235,0.4939891765068136,11.854465154723059,-6.699548670737872,0.03198290452468022,-5.4412765241890355,1,1,1,1
2980001000,2980000000,0.6011565062010585,-0.012395516471429485,0.243069183459709,0.0049469455695196314,-0.02185323815501666,-0.024191828521404637,0.9994562117193846,0.30522105758010654,-0.12225424846365172,-0.11469786362814735,0.8871853810686507,0.44115747630401675,-0.0724894672127912,-4.081077220184464,0.08430158523548492,1.3582825465875072,-4.330286862510611,18.283821150261534,4.104882101456996,0.9167669854492115,0.10677989957542601,-1.0698689704540516e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.08630466000271854,0.028888912893283946,-0.09592464111235563,0.45476566432937204,-1.170155140822743,23.253244795628035,-6.574302474006252,0.8051809778228618,11.254806436539745,-5.847728181013764,-0.014843739240065545,-4.800078830146937,1,1,1,1
2990001000,2990000000,0.6040036060626749,-0.013608986269464062,0.24199856077872134,0.009175748673590662,-0.019083984137817367,-0.024566292909552426,0.9994739138358684,0.26409322942559754,-0.11995395040925541,-0.09858248977295359,0.8283103398609053,0.6268106845007937,-0.03566457988931729,-4.1444884107175035,0.3757580256437798,1.864792224451317,-7.448981304727013,18.846019771227347,3.2749295901421984,0.9167669854492115,0.10677989957542601,-1.0698689704540516e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.2346325391926797,0.0771125806377374,-0.2574607204475416,-0.39665773704879825,-0.5556190275112272,24.109290784820082,-5.786585729695432,1.1543824294523404,10.493988060210135,-4.992487918272474,-0.04564985400243948,-4.137112044920549,1,1,1,1
3000001000,3000000000,0.6064362570832192,-0.014784880264934266,0.24111441732017877,0.0130119531919987,-0.015380124317995396,-0.02477762396357607,0.9994899750376748,0.22233128936575824,-0.11473908795077628,-0.07740201913912181,0.7381253859954076,0.8180515468499941,-0.006634152265533152,-4.207899601250544,0.6672144660520747,2.371301902315128,-10.59172348342087,19.40038176292202,2.5520336860013177,0.9167669854492115,0.10677989957542601,-1.0698689704540516e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.7557403070597842,-0.1198062414274539,2.3675153651828298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.34101918389566066,0.17483666568911777,-1.539604016206858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30097772797664124,-0.12136925968767874,-1.6857477923065893e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.4481315031443619,0.14439747653723156,-0.48501294784910376,-1.065238425866795,0.04311240209526446,24.836387181137724,-4.855215730927284,1.5433746505235284,9.562915965030896,-4.151162635092639,-0.06284816717006692,-3.469410471039481,1,1,1,1
